,train_netrmse,test_rmse,test_mape,train_rmse,val_rmse,train_mape,val_mape,train_diff,val_diff,DropoutProp,activationFunction,batchSize,epochSize,exec_time,hiddenLayers,hiddenNodes,l1Penalty,learningRate,loss,optimizer,standardizationType,status,timeWindow,useHoliday,useWeekday,weightInit
8185,0.131320368544,15141.6510264,0.178569226593,8789.43048394,11912.247062,0.0825477754949,0.107445854997,-0.00459415619627,-0.0371663896981,0.00980139986768,sigmoid,35,30,175.274459124,1,295,5.37626924387e-08,0.0010976757473,11912.247062,adam,zscore,ok,62,False,True,normal
6759,0.143818562441,14942.8116862,0.178973411647,9258.76025538,11912.2888739,0.0872104471088,0.10877369874,0.00565893606773,-0.0288245049862,0.0101811434194,sigmoid,33,30,163.003742933,1,300,9.02225391857e-08,0.000671392653599,11912.2888739,adam,zscore,ok,46,False,True,normal
4280,0.00386194235667,14777.2312263,0.179315088757,9364.18735515,11912.4545432,0.0908852227368,0.112287837156,0.0184773419612,-0.0137020170973,0.0183613383342,tanh,35,30,109.61373806,1,240,1.55431686805e-08,0.00195673171921,11912.4545432,adam,minmax,ok,47,False,True,normal
5252,0.109295324036,15132.3986866,0.179658997995,7790.7768688,11912.586901,0.0733391181494,0.107284965535,-0.00578684503682,-0.0341014656509,0.00834041708337,sigmoid,48,31,121.325328112,1,295,3.38851064695e-08,0.00570703657442,11912.586901,adam,zscore,ok,35,False,True,normal
4874,0.104551678115,15148.8366326,0.178279604144,7681.23477017,11912.6307913,0.0734748647311,0.108305070801,-0.000785557357404,-0.0323111532173,0.00459741155388,sigmoid,30,28,111.843123913,1,265,1.00595716717e-08,0.00464300470627,11912.6307913,adam,zscore,ok,35,True,True,lecun_uniform
998,0.121814947389,14922.030891,0.178429274935,8181.60516153,11912.6411735,0.0780069702456,0.107685093539,-0.000419221994923,-0.0323450086302,0.0026170637152,sigmoid,73,33,223.866730928,1,115,2.74333213561e-07,0.00812200537884,11912.6411735,adam,zscore,ok,192,True,True,glorot_uniform
10673,0.111664655045,14627.8983896,0.177835963529,7986.09593804,11912.8573625,0.0770749649585,0.110313192753,0.00365168807101,-0.0229506769659,0.00831954738747,relu,31,31,289.050213099,1,295,2.12560329109e-08,0.000988183190442,11912.8573625,adam,zscore,ok,69,False,True,normal
1353,0.122590068682,14758.8248245,0.176570464098,8269.00192587,11912.8772873,0.0783188728698,0.108512349607,-0.00514930065478,-0.0332915307495,0.0081483765265,sigmoid,42,32,111.759494066,1,145,7.16502887649e-08,0.00982857487862,11912.8772873,adam,zscore,ok,41,True,True,normal
1826,0.103124332355,15175.1465317,0.175714468824,7604.29477549,11912.9980935,0.072450886556,0.106661789051,-0.00920303881129,-0.0375484539965,0.0125658495736,sigmoid,93,34,396.894726038,1,300,1.29300325944e-08,0.00563218797112,11912.9980935,adam,zscore,ok,170,True,True,glorot_uniform
5129,0.117537636124,15178.8338037,0.176673387986,8223.21883551,11913.026525,0.0767165862524,0.105816456951,-0.0104498841937,-0.0383186743509,0.00844455463314,sigmoid,39,30,157.885921955,1,245,7.45829093864e-08,0.0028741849686,11913.026525,adam,zscore,ok,77,False,True,normal
6685,0.127156716794,15223.3565937,0.17846968934,8505.11576124,11913.3851407,0.0801536484766,0.106530412569,-0.00402818604644,-0.0375379379369,0.00954913758667,sigmoid,33,30,227.597479105,1,285,6.69032219954e-08,0.00131779148848,11913.3851407,adam,zscore,ok,55,False,True,normal
10873,0.120801318437,15334.4913998,0.177070658079,8409.31674053,11913.7372758,0.0789187469637,0.105825997391,-0.00307610252147,-0.0360249264794,0.0140197640697,sigmoid,41,31,152.670768976,1,290,3.53845905237e-08,0.00193387210645,11913.7372758,adam,zscore,ok,51,False,True,normal
9358,0.11858175617,15096.3711877,0.177452304268,8270.31583942,11913.7470954,0.0780132969285,0.107018870265,-0.00936957612069,-0.0387569813969,0.0217105458649,sigmoid,35,29,134.008851051,1,295,3.82143822067e-08,0.00209444190384,11913.7470954,adam,zscore,ok,34,False,True,glorot_normal
2037,0.106488386169,14982.5697401,0.176387007046,7791.86790551,11913.9026957,0.0745341006439,0.10639592118,-0.000959278243931,-0.0317200679367,0.00985745437541,sigmoid,38,34,171.416909933,1,215,1.54196147844e-08,0.0052312613986,11913.9026957,adam,zscore,ok,46,True,True,glorot_uniform
7419,0.121304285826,15288.8205931,0.176793524144,8445.75279702,11914.2169919,0.0787404376612,0.105485318631,-0.00526410296132,-0.0380511658273,0.0174624538018,sigmoid,30,31,194.040941,1,290,3.17002887795e-08,0.00148591529794,11914.2169919,adam,zscore,ok,37,False,True,normal
5261,0.116297561584,15377.4196312,0.176528324668,8121.36099108,11914.406971,0.076197463426,0.105799850294,-0.00920659062313,-0.0397300874115,0.00765607262177,sigmoid,48,31,182.838552952,1,300,2.45819242117e-08,0.00309917690033,11914.406971,adam,zscore,ok,39,False,True,normal
9302,0.117687196971,15202.9772136,0.17733232695,8168.75551701,11914.4984444,0.0771858172434,0.106503205043,-0.00706138683513,-0.0361618351057,0.0207178066444,sigmoid,33,30,141.357115984,1,300,2.35697278828e-08,0.00298494976334,11914.4984444,adam,zscore,ok,35,False,True,zero
2192,0.116811454622,14956.7835081,0.175535380339,7867.9424115,11914.6058593,0.0745871115242,0.10689669296,-0.00561136499932,-0.0338565106735,0.0383232381355,sigmoid,11,32,287.930726051,1,255,3.15776976324e-08,0.00213807381244,11914.6058593,adam,zscore,ok,68,False,True,glorot_normal
3482,0.00402628010133,15177.0525033,0.175402787641,9426.49834336,11914.7296387,0.0881498263885,0.10617370668,0.0101350283541,-0.0324936293407,0.0325208412023,sigmoid,39,28,96.5728600025,1,270,4.38818375153e-08,0.00439817163152,11914.7296387,adam,minmax,ok,35,True,True,normal
988,0.14132909783,14869.7645785,0.179052678864,9010.23233738,11915.0603899,0.0849190145935,0.108787776933,0.00673104045817,-0.0253368581672,0.00511364531862,sigmoid,74,29,65.1352078915,1,95,2.68939998039e-07,0.0140921054934,11915.0603899,adam,zscore,ok,66,True,True,zero
5812,0.124920489282,15332.1515126,0.17652384518,8281.71759202,11915.0673893,0.0774797702696,0.105386732745,-0.00706095306244,-0.0386435020166,0.00815128491356,sigmoid,40,31,216.072530031,1,300,1.60482030554e-07,0.00235747039971,11915.0673893,adam,zscore,ok,54,False,True,normal
2990,0.135804640508,15037.5691689,0.177319047374,8958.27724678,11915.0872519,0.0839444620361,0.107002813119,-0.000367744376031,-0.0341656908047,0.0246484552191,sigmoid,52,23,111.860315084,1,245,1.94042064469e-08,0.00177416660721,11915.0872519,adam,zscore,ok,58,True,True,normal
9530,0.123212933237,15259.1688013,0.177460723747,8422.72114225,11915.0977658,0.0792366260999,0.106415222514,-0.00950095617565,-0.0411892662695,0.0124290395709,sigmoid,34,31,146.760403156,1,285,3.2711770681e-08,0.00153829818385,11915.0977658,adam,zscore,ok,45,False,True,normal
2992,0.116841680151,15107.3496294,0.177059652703,8438.08966177,11915.4720904,0.0781506025652,0.105981851696,-0.00273878766927,-0.0352004241127,0.014521790487,sigmoid,49,31,133.529923916,1,265,1.26646667054e-08,0.00334290399445,11915.4720904,adam,zscore,ok,52,True,True,normal
5957,0.124016147183,15019.5481947,0.177486511644,8304.10952179,11915.8176768,0.0794576174602,0.10866637963,0.00365889691332,-0.0296648151402,0.0202465000164,sigmoid,38,30,77.8525800705,1,280,1.84034793729e-07,0.00207416751844,11915.8176768,adam,zscore,ok,63,False,True,lecun_uniform
1033,0.17439596842,14747.3276561,0.177732971922,8858.13023057,11915.9970157,0.0851974819804,0.109700122534,0.00707172966846,-0.0242046584232,0.00230721169669,sigmoid,59,28,156.084457874,1,115,2.75280944431e-06,0.00984426883295,11915.9970157,adam,zscore,ok,224,True,True,lecun_uniform
6108,0.129620570693,15231.0284832,0.17775085254,8656.60229942,11916.2824694,0.0807596208808,0.106549065774,-0.00383570633803,-0.0363583208166,0.00641681790587,sigmoid,35,32,177.131240845,1,270,1.12393675791e-07,0.00164558385744,11916.2824694,adam,zscore,ok,68,False,True,normal
5357,0.116747062744,15402.7132007,0.177460612882,8162.21059403,11916.448002,0.0765773428497,0.105813214271,-0.00799126711908,-0.0393380160904,0.00426938018694,sigmoid,48,31,204.20291996,1,300,2.50351868202e-08,0.00287916096802,11916.448002,adam,zscore,ok,46,False,True,normal
1189,0.120449488134,14915.6276195,0.17530868719,8138.06039791,11916.701933,0.0785424693215,0.108179654308,0.00197652415522,-0.0290478692409,0.0147674874673,sigmoid,33,30,283.527495146,1,205,2.37512533943e-08,0.00660121240381,11916.701933,adam,zscore,ok,141,True,True,glorot_normal
2214,0.112908128474,14812.8404923,0.175743374292,7851.59924208,11916.9705388,0.0746968929029,0.107884757998,-0.00276489789959,-0.0307852337201,0.0220359545805,sigmoid,17,33,407.020073891,1,240,1.0055188187e-08,0.0042363360693,11916.9705388,adam,zscore,ok,110,True,True,glorot_normal
7286,0.128536739243,15219.7932158,0.177513790226,8613.17029356,11917.1239245,0.0812247192929,0.106548683636,-0.00853050639088,-0.0401579599568,0.0179344381993,sigmoid,28,31,240.264191866,1,285,3.57340606721e-08,0.00117855630865,11917.1239245,adam,zscore,ok,55,False,True,normal
9398,0.116342550159,15004.5236994,0.179062367832,8007.39131381,11917.2247822,0.0762743190712,0.108592363876,-0.00105640409154,-0.0329831475908,0.0226300763763,sigmoid,34,30,115.967312098,1,295,2.77792763428e-08,0.00173637664098,11917.2247822,adam,zscore,ok,24,False,True,lecun_uniform
5654,0.12742693551,15156.7686492,0.176693485545,8637.4324967,11917.345962,0.0815330713371,0.106458133303,-0.0060340031267,-0.0377381353542,0.0127261086147,sigmoid,51,28,74.6107599735,1,270,1.80850784274e-08,0.00188445648306,11917.345962,adam,zscore,ok,69,False,True,normal
5247,0.108091641233,15057.2503027,0.177978875755,7689.67347285,11917.4987677,0.0722549682508,0.106884103198,-0.00370758374423,-0.0336217148062,0.00683495371702,sigmoid,50,31,135.241100073,1,295,4.80219699626e-08,0.00647444911673,11917.4987677,adam,zscore,ok,39,False,True,normal
4647,0.116375136348,15197.0929126,0.177168748459,8353.30315426,11917.6366342,0.078215806491,0.105893941743,-0.012073954343,-0.0396036806092,0.0137793220481,sigmoid,33,28,111.777567148,1,260,1.31899527066e-08,0.00218796929324,11917.6366342,adam,zscore,ok,38,True,True,normal
6501,0.133230295373,15318.9381073,0.178845713641,8782.44275844,11917.6843548,0.082549701851,0.106785708437,-0.00372814963679,-0.036324985903,0.00991463505629,sigmoid,35,31,259.414070129,1,300,5.97375166028e-08,0.00118392167522,11917.6843548,adam,zscore,ok,59,False,True,normal
1562,0.137122863877,14939.2419014,0.178185928541,8895.96252084,11917.9671389,0.0838111753423,0.107682204067,-0.00171910146405,-0.0331877274024,0.021794893507,sigmoid,46,29,98.8874239922,1,105,4.12647788889e-08,0.00477040722932,11917.9671389,adam,zscore,ok,110,True,True,zero
10353,0.116523252164,15418.2320886,0.17704090258,8310.89556114,11917.9868097,0.0776446913683,0.105888063828,-0.00613046268114,-0.037692508906,0.00876854293641,sigmoid,34,31,172.977083921,1,290,1.89759529776e-08,0.00195685258123,11917.9868097,adam,zscore,ok,48,False,True,normal
4054,0.135130090185,15052.1155792,0.177454357614,8931.13755981,11918.0834287,0.0846226567157,0.106989895704,0.00264701238327,-0.0321981118115,0.0168034539228,sigmoid,39,29,161.063086987,1,285,3.24195160494e-08,0.00107514152423,11918.0834287,adam,zscore,ok,61,True,True,normal
9542,0.126491444564,15192.3003338,0.175985828228,8581.9459698,11918.2526534,0.0802371688664,0.105491370081,-0.00555037580227,-0.0377393905899,0.00978669273581,sigmoid,40,29,124.317094088,1,300,3.53338101561e-08,0.00142442642252,11918.2526534,adam,zscore,ok,34,False,True,normal
901,0.11755756285,15207.3867821,0.178399857642,8346.70297589,11918.2819088,0.0781851887633,0.10690196352,-0.00712001860557,-0.0376733608314,0.00597259844629,sigmoid,55,25,94.3369400501,1,170,1.0149387683e-08,0.00626194534769,11918.2819088,adam,zscore,ok,178,True,True,normal
1578,0.116359286852,15067.5904191,0.177110425029,8030.9033551,11918.4987241,0.0764315805481,0.107366144241,-0.00406601258226,-0.0341097383296,0.00273824737658,sigmoid,33,30,126.328756094,1,145,5.37012718073e-08,0.00584998076123,11918.4987241,adam,zscore,ok,104,True,True,glorot_uniform
9811,0.144160763111,14999.9817506,0.178330245029,9202.27628123,11919.1844569,0.086474308787,0.108271150074,-0.00119851466572,-0.0343464039393,0.00960719623686,sigmoid,37,11,83.7654290199,1,300,4.09752332065e-08,0.00298489721566,11919.1844569,adam,zscore,ok,29,False,True,normal
5137,0.120788520143,15253.2570549,0.179767235557,8226.58853509,11919.4919836,0.0790448026601,0.110375982367,0.00377134360327,-0.0226639697009,0.018450453558,tanh,43,30,321.620297909,1,280,4.05908841265e-08,0.00372392398657,11919.4919836,adam,zscore,ok,155,True,True,normal
4316,0.128316120926,14963.6376523,0.177913443262,8543.99703833,11919.62572,0.0799585085645,0.107890380148,-0.0100794067881,-0.0390083082047,0.0184067376102,sigmoid,23,19,81.1164898872,1,220,1.55924909636e-08,0.00427401866863,11919.62572,adam,zscore,ok,43,True,True,normal
5785,0.126258531782,15290.6844632,0.17653292364,8241.10978992,11919.6827669,0.0772589339558,0.105234429757,-0.00703245113627,-0.0377930182537,0.00722194261321,sigmoid,40,31,257.383905888,1,300,2.12470372508e-07,0.0026104905276,11919.6827669,adam,zscore,ok,62,False,True,normal
9957,0.127657406759,14896.0280651,0.179205046218,8734.05288915,11919.7102834,0.0838612370121,0.11065345107,0.0125292494384,-0.0239945369498,0.0135516367261,sigmoid,36,30,113.23515296,1,300,4.1996775012e-08,0.00126939785551,11919.7102834,adam,zscore,ok,29,False,True,lecun_uniform
9622,0.13459163992,15021.0518426,0.17842996287,9058.99094708,11919.8521065,0.0855350272804,0.108690989136,0.000923504503237,-0.0302348431513,0.0134194732735,sigmoid,31,30,152.308736086,1,295,4.79576709473e-08,0.00161774817365,11919.8521065,rms,zscore,ok,46,False,True,normal
2486,0.133121529103,15152.2338445,0.17788899261,8787.05290108,11920.512184,0.0827713563556,0.106842387167,-0.00364007771192,-0.0367241208431,0.00249646773095,sigmoid,36,21,162.046347141,1,290,9.06068993438e-08,0.00156277822081,11920.512184,adam,zscore,ok,74,True,True,normal
10760,0.123857436747,15228.4585879,0.177620729798,8490.38968776,11920.6926799,0.0800391255309,0.1065998281,-0.00857695338269,-0.0400933028143,0.0104592481315,sigmoid,32,31,251.467199802,1,285,4.30354312665e-08,0.00146657051656,11920.6926799,adam,zscore,ok,62,False,True,normal
2433,0.112041782463,15122.3982433,0.179791839346,7793.29372234,11920.7043933,0.0748745816414,0.109469757936,-0.00515944498242,-0.0311869763346,0.001569937096,sigmoid,18,34,295.204502821,1,290,2.15261897348e-08,0.00585587130545,11920.7043933,adam,zscore,ok,68,True,True,glorot_normal
10364,0.124090174895,15326.5398293,0.17738044228,8379.71015062,11920.8702788,0.0782437450611,0.105410876948,-0.00686583105708,-0.0393368350293,0.0220228453728,sigmoid,40,31,131.144320965,1,300,5.42821102547e-08,0.00198143067044,11920.8702788,adam,zscore,ok,35,False,True,normal
5593,0.111885754109,15399.0882901,0.182458363884,7925.54538772,11921.2173322,0.0756837577395,0.110169317744,0.00665348726914,-0.0199474546618,0.00671522071006,tanh,40,29,208.059044838,1,245,4.90845586465e-08,0.00289666741533,11921.2173322,adam,zscore,ok,66,False,True,normal
2328,0.12717210983,15184.6320436,0.177530365993,8510.15474081,11921.2509418,0.0801248353848,0.10627238808,-0.00610279506901,-0.0377316041432,0.0121500651607,sigmoid,42,30,163.895442009,1,290,1.24120704855e-07,0.00151483207333,11921.2509418,adam,zscore,ok,31,True,True,normal
6895,0.132592856929,15160.7401961,0.178831718176,8737.69871399,11921.325804,0.0821470091618,0.107077010745,-0.00222000065626,-0.0363657560836,0.00848258494855,sigmoid,33,30,156.136875868,1,285,9.8022489053e-08,0.00102533074148,11921.325804,adam,zscore,ok,56,False,True,normal
6844,0.108931105637,14629.1638043,0.178429140642,7872.26580748,11921.7566455,0.0758904663868,0.110568322304,0.00482210755356,-0.0239950311879,0.00976122471827,relu,37,31,172.974415779,1,295,6.08444349256e-08,0.00150865735604,11921.7566455,adam,zscore,ok,60,False,True,normal
895,0.117857552176,15016.7727643,0.177598922277,8044.13163883,11921.7856727,0.0771249242018,0.107802708248,-0.00322655808772,-0.0350619344634,0.00645917412397,sigmoid,54,29,215.350666046,1,195,8.83742346003e-08,0.00436110251623,11921.7856727,adam,zscore,ok,152,True,True,lecun_uniform
539,0.14355770422,14979.1400439,0.177162332049,8723.65349131,11922.139412,0.0827870461016,0.107515923477,-0.000940946033889,-0.0326803741661,0.00383181707469,sigmoid,75,29,116.259699821,1,190,6.81751776269e-07,0.00345505864196,11922.139412,adam,zscore,ok,68,True,True,glorot_uniform
5503,0.102745169177,15245.9221507,0.179816783933,7523.77554766,11922.2143914,0.0728348903302,0.109696356242,-0.000338041088328,-0.0279413556393,0.00481456512697,tanh,45,29,189.375128031,1,300,1.00947479439e-08,0.00163026883725,11922.2143914,adam,zscore,ok,77,False,True,normal
9189,0.114784566034,15169.2125369,0.178063758483,8071.12622886,11922.227215,0.0764910377198,0.107170738961,-0.00843395970729,-0.0386938683033,0.0137561482044,sigmoid,38,29,141.217247009,1,295,2.47986159406e-08,0.00288537075211,11922.227215,adam,zscore,ok,42,False,True,normal
6702,0.135656345643,15144.4571235,0.176666810624,8865.97616579,11922.2315763,0.0831905795505,0.106458845745,-0.0025823674897,-0.036067925346,0.00919917205234,sigmoid,31,29,156.70027709,1,300,1.10727388903e-07,0.000884497003785,11922.2315763,adam,zscore,ok,51,False,True,normal
8102,0.123165048568,15181.7521511,0.177991308494,8321.19386733,11922.2389929,0.0782769455436,0.106402436899,-0.0079291631197,-0.0391200063,0.00994652394779,sigmoid,36,30,167.361721992,1,285,7.54436714931e-08,0.00186075113355,11922.2389929,adam,zscore,ok,61,False,True,normal
1391,0.129735067494,15229.163158,0.177734552188,8550.40838202,11922.5207944,0.0805839048168,0.106839050338,-0.00668505473376,-0.0386323614202,0.0283492735198,sigmoid,33,27,106.165886879,1,175,2.80782978989e-08,0.00187464834078,11922.5207944,adam,zscore,ok,66,True,True,glorot_normal
1036,0.136175412651,14958.530901,0.178999474639,8808.06628477,11922.6584366,0.0835971125135,0.109006875461,0.000634853328388,-0.0312008782913,0.00659084443973,sigmoid,72,33,110.836883068,1,80,7.67952341814e-08,0.0213794391042,11922.6584366,adam,zscore,ok,166,True,True,glorot_uniform
7639,0.121045813555,15281.3937335,0.179952705066,8289.56994488,11922.7073148,0.0781941887873,0.106912834972,-0.00708262428371,-0.0385206596033,0.0118843549412,sigmoid,35,30,169.187792063,1,285,5.94116243159e-08,0.00272081801464,11922.7073148,adam,zscore,ok,31,False,True,normal
5786,0.114584376392,15026.9348891,0.175250843525,8093.60256004,11922.7190679,0.0760011405422,0.105385969622,-0.00697233792735,-0.0351969318936,0.00645782356864,sigmoid,37,29,220.901196003,1,300,9.16479752756e-08,0.00316584132804,11922.7190679,adam,zscore,ok,52,False,True,normal
