,DropoutProp,activationFunction,batchSize,earlyStopping,epochSize,exec_time,hiddenLayers,hiddenNodes,indexID,l1Penalty,learningRate,noFillZero,optimizer,standardizationType,stationIDs,test_mape,test_rmse,timeWindow,train_mape,train_rmse,useHoliday,useWeekday,val_mape,val_rmse,weightInit
305,0.001,relu,1,True,15,3504.76323485,2,308,305,1e-06,0.001,True,adam,zscore,13,0.191566466668,15943.032308,168,0.105520455822,11341.9466478,True,True,0.124413535711,13575.6723007,lecun_uniform
1309,0.001,relu,11,True,15,263.338062048,2,80,1309,1e-06,0.001,True,adam,zscore,13,0.192680212349,15894.8072506,168,0.100135893275,10462.2662041,True,True,0.124563434727,13577.2355832,lecun_uniform
1022,0.001,relu,1,True,15,560.513689041,2,80,1022,1e-06,0.001,True,adam,zscore,13,0.187199368553,16035.0131323,59,0.0922628204342,10128.2764669,True,True,0.119519240379,13578.0312202,lecun_uniform
341,0.001,relu,1,True,15,3985.95166588,2,344,341,1e-06,0.001,True,adam,zscore,13,0.190686465861,15809.4907093,168,0.0994295845202,10704.2923882,True,True,0.123116653375,13579.5801028,lecun_uniform
1014,0.001,relu,1,True,15,493.866750002,2,80,1014,1e-06,0.001,True,adam,zscore,13,0.189844984855,16224.9406823,51,0.0935998129378,10225.358162,True,True,0.120113287672,13582.20278,lecun_uniform
684,0.066,relu,1,True,15,1745.35959387,2,80,684,1e-06,0.001,True,adam,zscore,13,0.191626817172,15938.2872193,168,0.0989738031918,10627.4329448,True,True,0.122527211298,13583.4502825,lecun_uniform
985,0.001,relu,1,True,15,398.629382133,2,80,985,1e-06,0.001,True,adam,zscore,13,0.189412895871,16066.1288466,22,0.0951195890815,10416.5916396,True,True,0.120229392522,13583.5538726,lecun_uniform
293,0.001,relu,1,True,15,3843.11214495,2,296,293,1e-06,0.001,True,adam,zscore,13,0.190603000693,16063.5749043,168,0.103406045565,11090.3251273,True,True,0.123102090427,13584.0214906,lecun_uniform
1070,0.001,relu,1,True,15,917.60857296,2,80,1070,1e-06,0.001,True,adam,zscore,13,0.187999292209,15964.3736096,107,0.0974897356222,10611.5046489,True,True,0.121868872795,13585.141387,lecun_uniform
209,0.001,relu,1,True,15,2244.35579395,2,212,209,1e-06,0.001,True,adam,zscore,13,0.186559701021,15831.5137566,168,0.0933012488571,10197.5599024,True,True,0.119907119387,13587.1205706,lecun_uniform
268,0.001,relu,1,True,15,3151.4304049,2,271,268,1e-06,0.001,True,adam,zscore,13,0.187108253953,15862.434283,168,0.0953763926854,10303.7916517,True,True,0.121342084618,13588.5866108,lecun_uniform
101,0.001,relu,1,True,15,1127.23581791,2,104,101,1e-06,0.001,True,adam,zscore,13,0.182775760078,15728.2889152,168,0.0922470156311,9971.24930373,True,True,0.119087356588,13591.0220564,lecun_uniform
1117,0.001,relu,1,True,15,1205.94310498,2,80,1117,1e-06,0.001,True,adam,zscore,13,0.18919298139,15868.3963697,154,0.0969011022765,10479.7847038,True,True,0.121515006277,13592.6774211,lecun_uniform
1039,0.001,relu,1,True,15,772.495784998,2,80,1039,1e-06,0.001,True,adam,zscore,13,0.186354190233,16016.0497621,76,0.0924200476354,10071.7909667,True,True,0.11853910889,13592.985683,lecun_uniform
1308,0.001,relu,10,True,15,274.445763111,2,80,1308,1e-06,0.001,True,adam,zscore,13,0.192503072411,15903.1471182,168,0.0992806525455,10399.4534873,True,True,0.124108064788,13596.4464345,lecun_uniform
29,0.001,relu,1,True,15,936.653868914,2,32,29,1e-06,0.001,True,adam,zscore,13,0.189239327788,15981.3553959,168,0.0974034962054,10417.570936,True,True,0.122080560396,13596.4874169,lecun_uniform
73,0.001,relu,1,True,15,1029.83228803,2,76,73,1e-06,0.001,True,adam,zscore,13,0.187488621832,15986.5110137,168,0.0936505036598,10104.1250664,True,True,0.120489145676,13601.9037776,lecun_uniform
1705,0.001,relu,1,True,7,805.016259909,2,80,1705,1e-06,0.001,True,adam,zscore,13,0.194287095207,15995.4365711,168,0.108223182062,11474.4636738,True,True,0.126436677413,13604.5529418,lecun_uniform
10,0.001,relu,1,True,15,904.650735855,2,13,10,1e-06,0.001,True,adam,zscore,13,0.192463124868,16085.2113089,168,0.103514537065,11031.8685311,True,True,0.123397608082,13605.2501943,lecun_uniform
1080,0.001,relu,1,True,15,1020.13153005,2,80,1080,1e-06,0.001,True,adam,zscore,13,0.187731797136,15997.5423017,117,0.0935673034166,10101.078565,True,True,0.120367163246,13607.2931025,lecun_uniform
1062,0.001,relu,1,True,15,695.408172131,2,80,1062,1e-06,0.001,True,adam,zscore,13,0.188275924742,16005.7998022,99,0.0942553587815,10270.5126947,True,True,0.120263557631,13607.7809228,lecun_uniform
966,0.001,relu,1,True,15,292.819512129,2,80,966,1e-06,0.001,True,adam,zscore,13,0.189852176795,16265.1269752,3,0.093922478894,10289.0855996,True,True,0.120332666548,13610.297469,lecun_uniform
1077,0.001,relu,1,True,15,829.092681885,2,80,1077,1e-06,0.001,True,adam,zscore,13,0.188439369981,15971.2372013,114,0.0936796784728,10172.071495,True,True,0.119850966204,13621.9206972,lecun_uniform
1087,0.001,relu,1,True,15,915.17364502,2,80,1087,1e-06,0.001,True,adam,zscore,13,0.189554556207,16010.3453398,124,0.0945246351302,10333.2453494,True,True,0.120354791974,13624.2223773,lecun_uniform
288,0.001,relu,1,True,15,2514.60373998,2,291,288,1e-06,0.001,True,adam,zscore,13,0.191153041823,16047.219373,168,0.0993206377052,10629.9790665,True,True,0.122772459976,13624.6894639,lecun_uniform
298,0.001,relu,1,True,15,3618.47814393,2,301,298,1e-06,0.001,True,adam,zscore,13,0.18830030938,15887.2736868,168,0.0985124799344,10615.9380913,True,True,0.121634496981,13629.9129673,lecun_uniform
1076,0.001,relu,1,True,15,891.291572094,2,80,1076,1e-06,0.001,True,adam,zscore,13,0.186708681438,15937.7352079,113,0.0955338954777,10601.162205,True,True,0.120737240411,13631.4353014,lecun_uniform
287,0.001,relu,1,True,15,2770.827317,2,290,287,1e-06,0.001,True,adam,zscore,13,0.190393661097,15740.2169296,168,0.0993704599558,10554.2832356,True,True,0.122217310656,13632.9275745,lecun_uniform
276,0.001,relu,1,True,15,3091.93724322,2,279,276,1e-06,0.001,True,adam,zscore,13,0.193168018496,15846.8867562,168,0.100752487885,10738.3410711,True,True,0.124374855542,13633.2476375,lecun_uniform
17,0.001,relu,1,True,15,851.242186069,2,20,17,1e-06,0.001,True,adam,zscore,13,0.189874301087,15980.7706206,168,0.0995171924783,10665.1742974,True,True,0.122450668652,13636.9657768,lecun_uniform
1082,0.001,relu,1,True,15,810.796769142,2,80,1082,1e-06,0.001,True,adam,zscore,13,0.189437767566,16015.3467167,119,0.0948018650463,10358.9304835,True,True,0.120874209565,13639.4032089,lecun_uniform
274,0.001,relu,1,True,15,3208.51891804,2,277,274,1e-06,0.001,True,adam,zscore,13,0.187335312708,15694.4575254,168,0.0987790788381,10510.6768551,True,True,0.122548372758,13640.670375,lecun_uniform
250,0.001,relu,1,True,15,3018.33102393,2,253,250,1e-06,0.001,True,adam,zscore,13,0.191013641095,15753.1301783,168,0.106110445968,11284.9964671,True,True,0.125414802519,13641.6275263,lecun_uniform
680,0.0528,relu,1,True,15,1076.855335,2,80,680,1e-06,0.001,True,adam,zscore,13,0.191698116283,15925.9997752,168,0.097696317503,10485.1104075,True,True,0.122237787578,13649.6645945,lecun_uniform
685,0.0693,relu,1,True,15,1354.6933229,2,80,685,1e-06,0.001,True,adam,zscore,13,0.191594926628,15977.842024,168,0.0979655379635,10610.8483575,True,True,0.123282625852,13650.9640674,lecun_uniform
289,0.001,relu,1,True,15,2738.90863109,2,292,289,1e-06,0.001,True,adam,zscore,13,0.187828785374,15857.9999471,168,0.0972716292541,10383.2654649,True,True,0.122014796651,13651.0135266,lecun_uniform
43,0.001,relu,1,True,15,665.515710115,2,46,43,1e-06,0.001,True,adam,zscore,13,0.188902242061,15833.0605092,168,0.095506945642,10246.8613374,True,True,0.122112402396,13652.6146835,lecun_uniform
1055,0.001,relu,1,True,15,673.945163965,2,80,1055,1e-06,0.001,True,adam,zscore,13,0.186999091252,16114.6031656,92,0.0914161305328,10003.8434508,True,True,0.119367625143,13660.9801824,lecun_uniform
967,0.001,relu,1,True,15,289.209038973,2,80,967,1e-06,0.001,True,adam,zscore,13,0.188098290951,16121.7782776,4,0.0914987219184,9935.47588015,True,True,0.12032473881,13661.1823451,lecun_uniform
1316,0.001,relu,18,True,15,224.671558142,2,80,1316,1e-06,0.001,True,adam,zscore,13,0.192937111342,15731.6699973,168,0.100445752498,10432.7945704,True,True,0.12533968119,13663.9149031,lecun_uniform
1269,0.001,relu,1,True,15,2554.96047616,2,80,1269,1e-06,0.001,True,adam,zscore,13,0.187369377143,15961.6731289,306,0.0941252657624,10179.9163957,True,True,0.120899625145,13666.7690527,lecun_uniform
1279,0.001,relu,1,True,15,2632.96765804,2,80,1279,1e-06,0.001,True,adam,zscore,13,0.187063063442,16029.4497809,316,0.0918859393326,9986.17679737,True,True,0.119543209248,13668.121137,lecun_uniform
7,0.001,relu,1,True,15,1009.78596497,2,10,7,1e-06,0.001,True,adam,zscore,13,0.194501943108,16157.260078,168,0.104685924022,11255.1581091,True,True,0.123498396908,13668.6657389,lecun_uniform
126,0.001,relu,1,True,15,1275.41849208,2,129,126,1e-06,0.001,True,adam,zscore,13,0.184777664146,15843.3051562,168,0.0924765527176,10161.3298747,True,True,0.120000487792,13670.8465806,lecun_uniform
45,0.001,relu,1,True,15,1013.35366702,2,48,45,1e-06,0.001,True,adam,zscore,13,0.186607464973,16017.7947281,168,0.0944540397807,10264.5459001,True,True,0.120308176224,13675.2480797,lecun_uniform
65,0.001,relu,1,True,15,1144.92500496,2,68,65,1e-06,0.001,True,adam,zscore,13,0.185677818061,16069.6342462,168,0.0929210266739,10142.9872646,True,True,0.119627748815,13675.7086655,lecun_uniform
1063,0.001,relu,1,True,15,769.911665916,2,80,1063,1e-06,0.001,True,adam,zscore,13,0.18997318976,16296.5143846,100,0.0973097254752,10614.6259509,True,True,0.121292004576,13676.8902673,lecun_uniform
1094,0.001,relu,1,True,15,950.319191933,2,80,1094,1e-06,0.001,True,adam,zscore,13,0.190466680093,16062.1481964,131,0.0954082787703,10253.441405,True,True,0.121006191085,13682.0676106,lecun_uniform
98,0.001,relu,1,True,15,1401.50484586,2,101,98,1e-06,0.001,True,adam,zscore,13,0.184273818051,15949.0551463,168,0.0915087101536,9949.62289048,True,True,0.120070863179,13685.1332512,lecun_uniform
978,0.001,relu,1,True,15,436.070480108,2,80,978,1e-06,0.001,True,adam,zscore,13,0.188677295573,16159.5675745,15,0.0914134267815,9990.91721358,True,True,0.119197017748,13685.3619686,lecun_uniform
198,0.001,relu,1,True,15,2022.82631707,2,201,198,1e-06,0.001,True,adam,zscore,13,0.186450984618,15824.1165332,168,0.0935503629005,10087.7599949,True,True,0.120732984086,13688.2269717,lecun_uniform
111,0.001,relu,1,True,15,1296.04583502,2,114,111,1e-06,0.001,True,adam,zscore,13,0.191991094222,15927.0746642,168,0.094873786603,10101.9545739,True,True,0.122485661285,13692.1247501,lecun_uniform
199,0.001,relu,1,True,15,3211.91200709,2,202,199,1e-06,0.001,True,adam,zscore,13,0.187560080873,15999.6641001,168,0.0981261811176,10830.1259805,True,True,0.121959926635,13695.2636995,lecun_uniform
1256,0.001,relu,1,True,15,1657.9292171,2,80,1256,1e-06,0.001,True,adam,zscore,13,0.18994542589,16225.4400364,293,0.0952118097322,10371.0505961,True,True,0.120497792689,13695.4618207,lecun_uniform
315,0.001,relu,1,True,15,3999.414397,2,318,315,1e-06,0.001,True,adam,zscore,13,0.189013299408,15825.581518,168,0.0969698057701,10459.3600434,True,True,0.122180645522,13703.6211268,lecun_uniform
161,0.001,relu,1,True,15,1792.66309905,2,164,161,1e-06,0.001,True,adam,zscore,13,0.188832082915,15955.0269175,168,0.0992910170588,10747.2046768,True,True,0.122565112876,13704.9443338,lecun_uniform
1257,0.001,relu,1,True,15,2388.42840409,2,80,1257,1e-06,0.001,True,adam,zscore,13,0.188009020577,16055.8434578,294,0.0914071591927,9949.20951792,True,True,0.119570424256,13706.4996555,lecun_uniform
1276,0.001,relu,1,True,15,1712.91823411,2,80,1276,1e-06,0.001,True,adam,zscore,13,0.187852022586,15949.5428718,313,0.0923682708655,10094.5962192,True,True,0.119620796398,13708.9075292,lecun_uniform
203,0.001,relu,1,True,15,2115.21240807,2,206,203,1e-06,0.001,True,adam,zscore,13,0.184889233551,15729.3267548,168,0.0942954061096,10232.2944975,True,True,0.120330788733,13709.6727124,lecun_uniform
336,0.001,relu,1,True,15,3257.60964394,2,339,336,1e-06,0.001,True,adam,zscore,13,0.189047152997,15965.2248657,168,0.0978439437993,10454.5031871,True,True,0.12256458772,13710.0130185,lecun_uniform
255,0.001,relu,1,True,15,3406.25794077,2,258,255,1e-06,0.001,True,adam,zscore,13,0.191160031315,16041.1397401,168,0.0987663858309,10602.6106698,True,True,0.123277916772,13714.1721749,lecun_uniform
1034,0.001,relu,1,True,15,594.105193138,2,80,1034,1e-06,0.001,True,adam,zscore,13,0.186110104699,16025.2027268,71,0.0930138464915,10114.9826601,True,True,0.11924093208,13714.9245282,lecun_uniform
242,0.001,relu,1,True,15,3016.35300398,2,245,242,1e-06,0.001,True,adam,zscore,13,0.188952490569,15991.9974053,168,0.0938575071304,10162.8648207,True,True,0.121503912812,13716.6241142,lecun_uniform
321,0.001,relu,1,True,15,2948.47003508,2,324,321,1e-06,0.001,True,adam,zscore,13,0.187315916457,16204.9972791,168,0.0954118770439,10428.2171923,True,True,0.120635390687,13727.5591129,lecun_uniform
1090,0.001,relu,1,True,15,915.830269098,2,80,1090,1e-06,0.001,True,adam,zscore,13,0.190646061148,16225.0867436,127,0.0948953525327,10391.4206707,True,True,0.1209694341,13729.2383147,lecun_uniform
666,0.0066,relu,1,True,15,1680.21265006,2,80,666,1e-06,0.001,True,adam,zscore,13,0.187975044006,15903.9884537,168,0.0930978478658,10128.1034846,True,True,0.120994712528,13729.2589008,lecun_uniform
1310,0.001,relu,12,True,15,301.614159107,2,80,1310,1e-06,0.001,True,adam,zscore,13,0.193188699499,16014.3775421,168,0.0996377377396,10437.2036519,True,True,0.124546120531,13730.7858113,lecun_uniform
1305,0.001,relu,7,True,15,343.220798016,2,80,1305,1e-06,0.001,True,adam,zscore,13,0.190257077889,16027.1201139,168,0.0943629630813,10202.588847,True,True,0.121860841589,13731.7714522,lecun_uniform
713,0.1617,relu,1,True,15,1111.89851689,2,80,713,1e-06,0.001,True,adam,zscore,13,0.197784082908,16013.8607001,168,0.109477492032,11605.2189515,True,True,0.126943271621,13733.4917294,lecun_uniform
366,0.001,relu,1,True,15,1087.49545908,2,80,366,3.33333333333e-05,0.001,True,adam,zscore,13,0.194601510721,16080.1922678,168,0.102357867242,10926.7321734,True,True,0.123887952222,13738.2352825,lecun_uniform
1263,0.001,relu,1,True,15,1771.01373696,2,80,1263,1e-06,0.001,True,adam,zscore,13,0.189910294881,16042.1081956,300,0.0953290653815,10321.4264139,True,True,0.122174322793,13739.3153042,lecun_uniform
688,0.0792,relu,1,True,15,1319.18247104,2,80,688,1e-06,0.001,True,adam,zscore,13,0.191720955638,15855.0879308,168,0.0984100429376,10617.0322647,True,True,0.123239889552,13740.9551827,lecun_uniform
676,0.0396,relu,1,True,15,990.951271772,2,80,676,1e-06,0.001,True,adam,zscore,13,0.193977676213,16116.1399696,168,0.0995232899464,10640.7360366,True,True,0.123306461208,13743.1013978,lecun_uniform
257,0.001,relu,1,True,15,2340.20638299,2,260,257,1e-06,0.001,True,adam,zscore,13,0.187569845509,15915.9614047,168,0.096972396313,10461.2085711,True,True,0.122283677472,13745.1361451,lecun_uniform
16,0.001,relu,1,True,15,831.680523872,2,19,16,1e-06,0.001,True,adam,zscore,13,0.190139457467,15950.7688383,168,0.0977927470739,10511.4789655,True,True,0.122147501773,13748.8504189,lecun_uniform
1265,0.001,relu,1,True,15,1638.46651793,2,80,1265,1e-06,0.001,True,adam,zscore,13,0.191602938139,16137.4493697,302,0.0938821840666,10244.1471547,True,True,0.121252169878,13756.0340516,lecun_uniform
1089,0.001,relu,1,True,15,846.795351028,2,80,1089,1e-06,0.001,True,adam,zscore,13,0.189324510004,16070.9543237,126,0.0955101947428,10430.9117326,True,True,0.120788294687,13761.8339861,lecun_uniform
329,0.001,relu,1,True,15,4541.82934499,2,332,329,1e-06,0.001,True,adam,zscore,13,0.186309462102,15974.0574766,168,0.0951030996873,10453.8440997,True,True,0.120145405879,13766.5009295,lecun_uniform
1052,0.001,relu,1,True,15,699.845164061,2,80,1052,1e-06,0.001,True,adam,zscore,13,0.18824186978,16236.9324014,89,0.0926967797449,10156.2459367,True,True,0.119142873404,13767.4699912,lecun_uniform
1273,0.001,relu,1,True,15,1952.88095808,2,80,1273,1e-06,0.001,True,adam,zscore,13,0.191029074367,16188.3258148,310,0.0940071079747,10294.8027152,True,True,0.120759376556,13768.9762548,lecun_uniform
1048,0.001,relu,1,True,15,801.572321177,2,80,1048,1e-06,0.001,True,adam,zscore,13,0.188066085253,16096.1032574,85,0.0947468845219,10367.969801,True,True,0.121317873925,13769.507718,lecun_uniform
148,0.001,relu,1,True,15,1636.22869182,2,151,148,1e-06,0.001,True,adam,zscore,13,0.186682018192,16036.993444,168,0.0923969904353,10011.4567076,True,True,0.120730784495,13769.5504289,lecun_uniform
1069,0.001,relu,1,True,15,1153.30203009,2,80,1069,1e-06,0.001,True,adam,zscore,13,0.190761067186,16224.7478658,106,0.0962886428435,10420.8543894,True,True,0.121646068652,13770.8818763,lecun_uniform
1282,0.001,relu,1,True,15,2230.5098772,2,80,1282,1e-06,0.001,True,adam,zscore,13,0.188791409946,16210.5442698,319,0.0921035879605,10079.8953505,True,True,0.119991255057,13774.9464623,lecun_uniform
1711,0.001,relu,1,True,13,1468.16616416,2,80,1711,1e-06,0.001,True,adam,zscore,13,0.187271717544,15767.8820663,168,0.0969272886644,10688.5729604,True,True,0.121124472954,13776.9179674,lecun_uniform
1057,0.001,relu,1,True,15,712.572122097,2,80,1057,1e-06,0.001,True,adam,zscore,13,0.18798134227,16270.0727124,94,0.093797191647,10196.6415565,True,True,0.120378405479,13780.8567382,lecun_uniform
327,0.001,relu,1,True,15,3719.330194,2,330,327,1e-06,0.001,True,adam,zscore,13,0.187629234894,15890.370362,168,0.0959015763526,10451.5908985,True,True,0.122512617721,13781.0370615,lecun_uniform
1059,0.001,relu,1,True,15,722.604158163,2,80,1059,1e-06,0.001,True,adam,zscore,13,0.189026487822,15964.9559927,96,0.0955958229131,10337.2716246,True,True,0.122132187553,13782.5730616,lecun_uniform
74,0.001,relu,1,True,15,1064.88115382,2,77,74,1e-06,0.001,True,adam,zscore,13,0.18890226474,15968.2744093,168,0.0971783864616,10718.9938392,True,True,0.121810030269,13783.8970792,lecun_uniform
56,0.001,relu,1,True,15,929.939486027,2,59,56,1e-06,0.001,True,adam,zscore,13,0.188566884884,15716.1722167,168,0.095161173456,10291.1907544,True,True,0.121635211984,13785.0882003,lecun_uniform
134,0.001,relu,1,True,15,1469.88223505,2,137,134,1e-06,0.001,True,adam,zscore,13,0.186622476342,15840.5168807,168,0.0975624110439,10776.8937136,True,True,0.121511158216,13793.21954,lecun_uniform
1264,0.001,relu,1,True,15,2370.81224799,2,80,1264,1e-06,0.001,True,adam,zscore,13,0.188402190765,16207.5666243,301,0.0919153125681,10049.2945887,True,True,0.120289502822,13822.3750973,lecun_uniform
54,0.001,relu,1,True,15,1065.12530303,2,57,54,1e-06,0.001,True,adam,zscore,13,0.189990964305,16157.8335086,168,0.0952650768418,10252.8020131,True,True,0.121904835787,13822.7445504,lecun_uniform
117,0.001,relu,1,True,15,1332.81616998,2,120,117,1e-06,0.001,True,adam,zscore,13,0.187438251744,15992.1835018,168,0.0938088594607,10307.834311,True,True,0.120653841633,13828.8176438,lecun_uniform
156,0.001,relu,1,True,15,1443.80177593,2,159,156,1e-06,0.001,True,adam,zscore,13,0.187620512794,15991.6564795,168,0.094470609309,10293.2478047,True,True,0.120249681707,13834.3832564,lecun_uniform
673,0.0297,relu,1,True,15,1039.35603905,2,80,673,1e-06,0.001,True,adam,zscore,13,0.191986697335,15999.1518353,168,0.0980785653886,10487.6180831,True,True,0.122890806788,13837.9292751,lecun_uniform
1051,0.001,relu,1,True,15,783.809746027,2,80,1051,1e-06,0.001,True,adam,zscore,13,0.187441490883,16148.6542403,88,0.0940900499085,10295.5235762,True,True,0.121009209432,13844.6417692,lecun_uniform
324,0.001,relu,1,True,15,3822.72350788,2,327,324,1e-06,0.001,True,adam,zscore,13,0.188517723679,15951.7801263,168,0.0974425886638,10575.8648391,True,True,0.122121493527,13845.192352,lecun_uniform
1271,0.001,relu,1,True,15,1820.89964294,2,80,1271,1e-06,0.001,True,adam,zscore,13,0.189277226717,16022.3086057,308,0.0939017353859,10222.1508985,True,True,0.121244701913,13847.7830726,lecun_uniform
1054,0.001,relu,1,True,15,855.163455963,2,80,1054,1e-06,0.001,True,adam,zscore,13,0.188496510964,16237.628476,91,0.0946530386461,10355.7103688,True,True,0.120899665137,13879.6474058,lecun_uniform
1028,0.001,relu,1,True,15,604.929154873,2,80,1028,1e-06,0.001,True,adam,zscore,13,0.189335933591,16262.586562,65,0.0942068233646,10316.0071892,True,True,0.120792326358,13885.5959206,lecun_uniform
1700,0.001,tanh,1,True,15,968.724967003,2,80,1700,1e-06,0.001,True,adam,zscore,13,0.197730535771,16003.9349804,168,0.104222262161,11276.3586616,True,True,0.129015401837,13885.7155863,lecun_uniform
1053,0.001,relu,1,True,15,623.44510603,2,80,1053,1e-06,0.001,True,adam,zscore,13,0.188454305337,16264.2912024,90,0.0952093577375,10381.4502315,True,True,0.120783190607,13888.1854486,lecun_uniform
1040,0.001,relu,1,True,15,838.769925117,2,80,1040,1e-06,0.001,True,adam,zscore,13,0.189737999291,16475.9792901,77,0.0942360920485,10295.4582679,True,True,0.120462718359,13889.7785709,lecun_uniform
700,0.1188,relu,1,True,15,1423.76431489,2,80,700,1e-06,0.001,True,adam,zscore,13,0.198884355119,16212.513966,168,0.110355383768,11570.8663889,True,True,0.129293674683,13898.820514,lecun_uniform
